商品URL,https://store.shopping.yahoo.co.jp/wisterialal/2022yr12mt18daywq069ic084mbz2tt.html
"
"
商品名：,SALONIA サロニア スタイリングオイル (ウェット) 100mL ナチュラルハーブの香り
説明：,??【アイロン前のプレケア】毛先のパサつきを抑え、束感のあるウェットスタイルがつづく<br>??【ヘアオイルタイプ】流行の「ツヤ感」「ウェット感」の質感<br>??【ダメージ補修】ダメージによる髪内部空洞化を毛髪補修成分で補修。<br>??【スタイルキープ】アイロン前に塗布してカタチづけるだけでスタイルキープ※4　朝のスタイルがつづく。※4　シア脂　(保湿成分)<br>??【束感のあるウエット質感】つけた時のウェット感がつづく3種のブレンドオイル(コメヌカ油、ホホバ種子油、アンズ核油※5)を採用。毛先のパサつきを抑え、束感のあるウェットヘアがつづきます。※5　保湿成分
価格：,1486
商品コード：,philosophyphy_2022yr12mt18daywq069ic084mbz2tt
JANコード：,4562465442178
商品URL,https://store.shopping.yahoo.co.jp/philosophyphy/2022yr12mt18daywq069ic084mbz2tt.html
"
"
商品名：,ミニヘアアイロン 海外対応 ミニスプリント 2in1 連続 ストレート カール ヘアーアイロン セラミックフォークカーラー 携帯 ヘアスタイリングツール おしゃれ tm
説明：,ミニヘアアイロン 海外対応!<br>忙しい朝も、自撮りしたい時も、気になる部分をさっと整えてヘアスタイルはこれで完璧！<br>薄くて軽い！持ち運びやすいミニヘアアイロン。<br><br>【カラー】ホワイト、ブラック、ピンク、パープル<br>【サイズ】170mmX20mm<br>【ストレートナータイプ】セラミック<br>【電圧】110V/220V<br><br><br><br><br><br><br><br><br><br><br><br><br>[分類：スチーム ヘアドライヤー コテ テスコム<br>2way ワンダム サロニア 電気バリカ USB充電式<br>コードレス セラミックプレート 頭皮エステ<br>人気 マッサージャー カール ドライヤー ヘアケア<br>ホットカーラー プロ仕様 巻き髪 折りたたみ 収納<br>ポイント ソバージュ ワッフルくるくるドライヤー <br>業務 事務 オフィス 店舗 子ども テレーワーク ギフト<br>静電気防止 スタイリング おまけ付 パワフル 乾燥<br>3段階 時短 恒温 髪質改善 静音 携帯便利 ダメージ<br>オシャレ 持ち運び 家庭 旅行 男性 女性 <br>スタイリッシュ ダメージ マイナスイオン プレゼント<br>冷熱風 低騒音 速乾  艶髪 温風 冷風 コードレス かわいい<br>ウェーブヘア 軽量 ボリュームアップ360度回転 レディース<br>セラミックコーティング 男女兼用 スタイリング メンズ <br>フローティングプレート クリップオン ヘアストレートナー]
価格：,1580
商品コード：,lifemaru_dc39271
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/lifemaru/dc39271.html
"
"
商品名：,4方向電動 トリマー 電動バリカン 散髪 セルフカット 充電式 6種アタッチメント トリマー ヘアカッター レディース メンズ おしゃれ rzjp ヘアケア 美容家電
説明：,充電式家庭用ヘアトリマー。<br>4方向に向きが変えられるヘッドで<br>あらゆる角度からカットが可能。<br>髪の毛、もみ上げ、ヒゲのお手入れに。<br>・カット長さ調整可能<br>ガイドコーム付きで、3・10・13・19mm、左・右もみあげ櫛を<br><br>本体サイズ：約幅45×高さ150×奥行110mm<br>重量：約180g<br>定格電圧:100-240V<br>使用電池:ニカド電池<br>充電時間:10時間<br>電源コード長さ:約1.9m<br>付属品:アタッチメント(6種類)、電源コード、くし、ケープ、お手入れセット(ブラシ、メンテナンスオイル)<br>※カラーはお選び頂けません。<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>[分類：スチーム ヘアドライヤー ヘアアイロン<br>2way ワンダム サロニア 電気バリカ コテ テスコム<br>ミニ コードレス セラミックプレート 頭皮エステ<br>人気 マッサージャー ストレート カール ドライヤー<br>ホットカーラー プロ仕様 巻き髪 折りたたみ 収納<br>ポイント ソバージュ ワッフルくるくるドライヤー <br>業務 事務 オフィス 店舗 子ども テレーワーク ギフト<br>静電気防止 スタイリング おまけ付 パワフル 乾燥<br>おすすめ 3段階 静音 携帯便利 冷熱風 低騒音 速乾<br>オシャレ 家庭 旅行 男性 女性 ダメージ 自宅 軽量<br>スタイリッシュ マイナスイオン 大風量 小型 温風 冷風]
価格：,1980
商品コード：,lifemaru_e003-ix
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/lifemaru/e003-ix.html
"
"
商品名：,狼と香辛料　　２３　Ｓｐｒｉｎｇ　Ｌｏｇ / 支倉　凍砂
説明：,サロニアを救ったホロとロレンスに舞い込んできたのは、誰もがうらやむ貴族特権の申し出だった。夢見がちなロレンスを尻目に、なにかきな臭さを覚えるホロ……。そして、事態は思わぬ方向に転がり始めて!?　年代記に語り継がれるほどの活躍で、借金に悩むサロニアを救った賢狼ホロと元行商人のロレンス。その御礼の代わりにと、二人に贈られたのは、誰もがうらやむ貴族特権だった。&lt;br&gt;　身に余る報酬に浮かれているロレンスを尻目に、どこかきな臭さを覚えるホロとエルサ……。そして、特権で譲り受ける土地を調べに行くと、そこは大蛇の伝説が残る、いわくつきの土地で!?&lt;br&gt;　さらに、いざ、夏の山へ！　ロレンス一家のピクニックを描いた『狼と実りの夏』に加え、新たな友人と旧友の別れを描く書き下ろし短編『狼と夜明けの色』も収録。&lt;br&gt;　賢狼と元行商人の幸せであり続ける物語、第６弾！&lt;br&gt;支倉　凍砂<br>角川書店<br>2021年09月<br>オオカミ　ト　コウシンリヨウ　２３　スプリング　ログ　６<br>ハセクラ　イスナ<br>/
価格：,748
商品コード：,mangaplus-ogaki_9784049139426
JANコード：,9784049139426
商品URL,https://store.shopping.yahoo.co.jp/mangaplus-ogaki/9784049139426.html
"
"
商品名：,電動バリカン ヘアカッター 刈り高さ5段階 簡単 スライド調整 USB充電式 バリカン feely レディース メンズ おしゃれ rzjp ヘアケア 美容家電
説明：,細部までカットできるミニサイズのヘアカッター。<br>軽くて持ちやすく手にフィットするスリムデザイン。<br>自由にスタイリングできるヘアカッター<br>スライドして長さかんたん調節<br>長さ調節5段階（3〜7mm）<br>刃は水洗い可能<br>USB充電式コードレス<br><br>サイズ：約W3.5×D3.5×H15.5cm<br>重量：約110g<br>電源方式：充電式<br>充電/稼働時間：12時間充電(満充電)で約30分稼働<br>付属品：USBコード、アタッチメント、掃除ブラシ、オイル<br><br><br><br><br><br><br><br><br><br><br><br><br><br>[分類：スチーム ヘアドライヤー コテ テスコム<br> 2way ワンダム サロニア 電気バリカ USB充電式<br>ミニ コードレス セラミックプレート 頭皮エステ<br>人気 マッサージャー ストレート カール ドライヤー<br>ホットカーラー プロ仕様 巻き髪 折りたたみ 収納<br>ポイント ソバージュ ワッフルくるくるドライヤー <br>業務 事務 オフィス 店舗 子ども テレーワーク ギフト<br>静電気防止 スタイリング おまけ付 パワフル 乾燥<br>おすすめ 3段階 時短 恒温 髪質改善 静音 携帯便利<br>オシャレ 持ち運び 家庭 旅行 男性 女性 ダメージ<br>スタイリッシュ ダメージ マイナスイオン 大風量<br>冷熱風 低騒音 速乾  艶髪 温風 冷風 コードレス<br>ミニ ウェーブヘア 軽量 小型 3WAY   ヘアアイロン コンパクト ]
価格：,1900
商品コード：,lifemaru_haircutfeely
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/lifemaru/haircutfeely.html
"
"
商品名：,狼と香辛料　２４ / 支倉凍砂
説明：,一人娘のミューリを追って、旅を続ける賢狼ホロとロレンス。だがサロニアの街での活躍が思わぬ余波を生み、ロレンスのせいで貴重な森が失われると詰め寄られる。そんな中、木材取引の背後には女商人の影があって……　世界を変える大冒険へと向かった娘のミューリを追って、旅を続ける賢狼ホロと元行商人のロレンス。&lt;br&gt;　だが借金で悩むサロニアの窮地を救ったロレンスの活躍が、思わぬ余波を生む。&lt;br&gt;「貴重な森が失われる」と、森林監督官から詰め寄られてしまうのだった。&lt;br&gt;　トーネブルクの未来を思い森を切り開く決断をした領主と、先祖代々の森を守りたい領民。その両者を気遣うホロを悲しませないためにも、ロレンスは皆が納得する妙案を練ることになる。&lt;br&gt;　しかしそんな中、木材取引の相手、港町カーランの背後にはある女商人の影があって……。&lt;br&gt;　長編書き下ろしで贈る、賢狼と元行商人の幸せであり続ける物語、第７弾！&lt;br&gt;支倉凍砂<br>角川書店<br>2023年01月<br>オオカミ　ト　コウシンリヨウ　２４<br>ハセクラ　イスナ<br>/
価格：,748
商品コード：,mangaplus-ogaki_9784049148190
JANコード：,9784049148190
商品URL,https://store.shopping.yahoo.co.jp/mangaplus-ogaki/9784049148190.html
"
"
商品名：,一台で３役 (バリカン/トリマー /ラインバリカン) 4段階アタッチメント付 充電式 コードレス 電気バリカン ヘアクリッパー ヘアカッター メンズ おしゃれ rzjp
説明：,充電式ヘアクリッパー スチール刃採用 4段階アタッチメント<br>手軽に使える軽量＆コードレスタイプ。<br>髪・ひげ両用の充電式バリカンです。<br>● 一台で３役！<br>１． バリカン<br>２． トリマー<br>３． ラインバリカン<br>● 4段階アタッチメント長さ調節<br>3、6、9、12mmのアタッチメントでお好みの長さに調節可能。<br>● 充電式でコードレス<br>● 充電インジケーターランプ搭載<br>● 髪・ひげ両用ヘアクリッパー<br><br>サイズ:約170×45×40mm<br>重量:約137g<br>電源 :充電式 AC電源（PSE認証）<br>セット内容:本体、アタッチメント×2個（4段階）、 オイル、お掃除ブラシ、充電コード<br><br><br><br><br><br><br><br><br><br><br><br>[分類：スチーム ヘアドライヤー ヘアアイロン<br>2way ワンダム サロニア ヘアケア コテ テスコム<br>ミニ コードレス セラミックプレート 頭皮エステ<br>人気 マッサージャー ストレート カール ドライヤー<br>ホットカーラー プロ仕様 巻き髪 折りたたみ 収納<br>ポイント ソバージュ ワッフルくるくるドライヤー <br>業務 事務 オフィス 店舗 子ども テレーワーク ギフト<br>スタイリング 乾燥 トリマー 散髪 セルフカット<br>おすすめ 3段階 静音 熱風 低騒音マイナスイオン<br>オシャレ 家庭 旅行 男性 女性 自宅 軽量 小型 温風 冷風]
価格：,1970
商品コード：,lifemaru_e005
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/lifemaru/e005.html
"
"
商品名：,SALONIA サロニア スタイリングオイル (ウェット) 100mL ナチュラルハーブの香り
説明：,・オイル 100ミリリットル (x 1) SAL19027SO<br>・??【アイロン前のプレケア】毛先のパサつきを抑え、束感のあるウェットスタイルがつづく<br>・??【ヘアオイルタイプ】流行の「ツヤ感」「ウェット感」の質感<br>・??【ダメージ補修】ダメージによる髪内部空洞化を毛髪補修成分で補修。<br>・??【スタイルキープ】アイロン前に塗布してカタチづけるだけでスタイルキープ※4　朝のスタイルがつづく。※4　シア脂　(保湿成分)<br>・??【束感のあるウエット質感】つけた時のウェット感がつづく3種のブレンドオイル(コメヌカ油、ホホバ種子油、アンズ核油※5)を採用。毛先のパサつきを抑え、束感のあるウェットヘアがつづきます。※5　保湿成分
価格：,1446
商品コード：,ririnana_1ff48f9cca3
JANコード：,4562465442178
商品URL,https://store.shopping.yahoo.co.jp/ririnana/1ff48f9cca3.html
"
"
商品名：,【国内正規品】サロニア エクストラクリーミーフォーム 120g
説明：,サロニア エクストラクリーミーフォーム 120g<br>必ずお読み下さい <br>商品情報 <br>1炭酸ミクロ泡で毛穴の汚れや古い角質をすっきり洗い流す<br>手では作る事が出来ない、<br>きめ細かい豊かな泡が優しく毛穴の奥にも入りこみます。<br>つぶれにくい炭酸泡クッションが、しっかりとブラシの振動を受け止めます。<br>2肌に密着しブラシの効果を最大限に引き出す持続泡? フワフワなのにつぶれにくい持続泡<br> 炭酸(※1) を含んだ泡で気持ち良く、泡持ち良く洗顔できます。<br>※1 炭酸ガス(噴射剤)<br>3泡立て必要なしのラクチン洗顔<br> 顔や手やブラシを水で濡らす必要なし 泡立て時間必要なし 泡立てテクニック必要なし 泡ダレしにくい泡なので洗顔中の泡が垂れにくい 下を向かずに鏡を見ながら洗顔出来る お肌密着泡なのに、、、顔に付いた泡+ブラシの泡はサッと洗い流す事が可能です。<br>4お肌のための処方設計(アミノ酸系洗浄成分+モイスト成分)
価格：,2000
商品コード：,endless_4582521681976
JANコード：,4582521681976
商品URL,https://store.shopping.yahoo.co.jp/endless/4582521681976.html
"
"
商品名：,SALONIA サロニア スタイリングオイル (ウェット) 100mL ナチュラルハーブの香り
説明：,・オイル 100ミリリットル (x 1) SAL19027SO<br>・??【アイロン前のプレケア】毛先のパサつきを抑え、束感のあるウェットスタイルがつづく<br>・??【ヘアオイルタイプ】流行の「ツヤ感」「ウェット感」の質感<br>・??【ダメージ補修】ダメージによる髪内部空洞化を毛髪補修成分で補修。<br>・??【スタイルキープ】アイロン前に塗布してカタチづけるだけでスタイルキープ※4　朝のスタイルがつづく。※4　シア脂　(保湿成分)<br>・??【束感のあるウエット質感】つけた時のウェット感がつづく3種のブレンドオイル(コメヌカ油、ホホバ種子油、アンズ核油※5)を採用。毛先のパサつきを抑え、束感のあるウェットヘアがつづきます。※5　保湿成分
価格：,1457
商品コード：,rina812shop_34583d4de83
JANコード：,4562465442178
商品URL,https://store.shopping.yahoo.co.jp/rina812shop/34583d4de83.html
"
"
商品名：,【国内正規品】サロニア エクストラクリーミーフォーム 120g
説明：,サロニア エクストラクリーミーフォーム 120g<br>必ずお読み下さい <br>商品情報 <br>1炭酸ミクロ泡で毛穴の汚れや古い角質をすっきり洗い流す<br>手では作る事が出来ない、<br>きめ細かい豊かな泡が優しく毛穴の奥にも入りこみます。<br>つぶれにくい炭酸泡クッションが、しっかりとブラシの振動を受け止めます。<br>2肌に密着しブラシの効果を最大限に引き出す持続泡? フワフワなのにつぶれにくい持続泡<br> 炭酸(※1) を含んだ泡で気持ち良く、泡持ち良く洗顔できます。<br>※1 炭酸ガス(噴射剤)<br>3泡立て必要なしのラクチン洗顔<br> 顔や手やブラシを水で濡らす必要なし 泡立て時間必要なし 泡立てテクニック必要なし 泡ダレしにくい泡なので洗顔中の泡が垂れにくい 下を向かずに鏡を見ながら洗顔出来る お肌密着泡なのに、、、顔に付いた泡+ブラシの泡はサッと洗い流す事が可能です。<br>4お肌のための処方設計(アミノ酸系洗浄成分+モイスト成分)
価格：,2000
商品コード：,aikichimeihinkan_4582521681976
JANコード：,4582521681976
商品URL,https://store.shopping.yahoo.co.jp/aikichimeihinkan/4582521681976.html
"
"
商品名：,SALONIA サロニア スタイリングミルク (ストレート) 120mL ナチュラルハーブの香り
説明：,・ミルク 120ミリリットル SAL19027SM<br>・??【アイロン前のプレケア】熱を味方に、うねりや広がりを抑え、しっとりストレートスタイルがつづく<br>・??【ヘアミルクタイプ】髪に馴染ませやすく「つけムラ」「べたつき」「パサつき」が防げる<br>・??【ダメージ補修】ダメージによる髪内部空洞化を毛髪補修成分※1で補修。さらに、ヒートアクティブ成分※2がヘアアイロンの熱を利用して髪に吸着しキューティクルを補修します。<br>・??【スタイルキープ】アイロン前に塗布してカタチづけるだけでスタイルキープ※4　朝のスタイルがつづきます。※4　シア脂　(保湿成分)<br>・??【しっとりストレート質感】疑似キューティクル成分※5で毛髪補修、バリア機能を保ちながら、うねりや広がりを抑え、しっとりなめらかな指通りに仕上げます。
価格：,1457
商品コード：,rina812shop_3963827b8fc
JANコード：,4562465442185
商品URL,https://store.shopping.yahoo.co.jp/rina812shop/3963827b8fc.html
"
"
商品名：,SALONIA サロニア スタイリングオイル (ウェット) 100mL ナチュラルハーブの香り
説明：,・オイル 100ミリリットル (x 1) SAL19027SO<br>・??【アイロン前のプレケア】毛先のパサつきを抑え、束感のあるウェットスタイルがつづく<br>・??【ヘアオイルタイプ】流行の「ツヤ感」「ウェット感」の質感<br>・??【ダメージ補修】ダメージによる髪内部空洞化を毛髪補修成分で補修。<br>・??【スタイルキープ】アイロン前に塗布してカタチづけるだけでスタイルキープ※4　朝のスタイルがつづく。※4　シア脂　(保湿成分)<br>・??【束感のあるウエット質感】つけた時のウェット感がつづく3種のブレンドオイル(コメヌカ油、ホホバ種子油、アンズ核油※5)を採用。毛先のパサつきを抑え、束感のあるウェットヘアがつづきます。※5　保湿成分
価格：,1493
商品コード：,machikado-shop_mmmeaf8e58ad6
JANコード：,4562465442178
商品URL,https://store.shopping.yahoo.co.jp/machikado-shop/mmmeaf8e58ad6.html
"
"
商品名：,【YG】サロニア ストレートヘアアイロン SL-004VBG ヴィンテージベージュ 24mm MAX230℃ SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_e06t0612596a
JANコード：,4580383623431
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/e06t0612596a.html
"
"
商品名：,【YG】サロニア セラミックカールアイロン SL-008HP ホロパール 25mm MAX210℃ SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_f08t0612603a
JANコード：,4580383622625
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/f08t0612603a.html
"
"
商品名：,【YG】サロニア ストレートヘアアイロン SL-004SNP ヌーディーピンク 24mm MAX230℃ SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_d13t0612598a
JANコード：,4562465440440
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/d13t0612598a.html
"
"
商品名：,【YG】サロニア ストレートヘアアイロン SL-004SNG  24mm ヌーディーグレー MAX230℃ SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_h02t0612604a
JANコード：,4562465440457
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/h02t0612604a.html
"
"
商品名：,【YG】サロニア セラミック カールアイロン SL-008HP 32mm ホロパール MAX210℃ SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_f08t0612607a
JANコード：,4580383622632
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/f08t0612607a.html
"
"
商品名：,SALONIA サロニア トリートメントミストドライヤーセラム（ダメージケア）ホワイトハーバルの香り
説明：,「商品情報」「主な仕様」 【べたつかない】使いやすいサラサラのローションタイプ<br> 【easy &amp; speedy ケア】速乾サポート成分を配合?<br> 【カラーケア】健康的な髪の状態へ導く事により毛髪内部のカラー剤の流出を防ぎます。<br> 【スカルプケア】カルプケア成分（保湿成分）配合　グリチルリチン酸２K、マグワ根皮エキス、チャ葉エキス、ルイボスエキス<br> 【香り】ホワイトハーバルの香り（香料使用）
価格：,1680
商品コード：,hapimonapj_3517-000977
JANコード：,4582521681747
商品URL,https://store.shopping.yahoo.co.jp/hapimonapj/3517-000977.html
"
"
商品名：,SALONIA サロニア トリートメントミストドライヤーセラム（ダメージケア）美容ミスト ミストドライヤー28ml 2個
説明：,初期不良を含め保証につきましてはメーカーにご確認ください。<br>流通過程で外箱に傷等があることがあります。<br>外装の傷みを理由とした返品返金交換は承りかねます。<br><br>SALONIA サロニア トリートメントミストドライヤーセラム（ダメージケア）美容ミスト ミストドライヤー人気 頭皮ケア カラーケア スカルプケア ツヤ髪 ダメージ補修 ウォーターベース 速乾 ホワイトハーバルの香り28ml 2個<br><br>
価格：,1000
商品コード：,takedashoten_4582521681747
JANコード：,4582521681747
商品URL,https://store.shopping.yahoo.co.jp/takedashoten/4582521681747.html
"
"
商品名：,ミニ セラミック カールヘアアイロン SL-011CW ホワイト SALONIA(サロニア) 25mm 海外対応 MAX210℃USED品
説明：,※当商品は中古商品です。<br>　簡易的なクリーニングを行っておりますが、表示以外の軽微な汚れや傷みがある場合がございます。<br>　在庫複数の場合、同等の商品からご発送致します。<br><br>[動作確認] 済<br><br>[商品状態]<br>(1)SALONIAのロゴ部分に黄色の汚れあり<br>(2)クリップノブに塗装剥げあり<br>(3)外箱に破れ、汚れあり<br><br>[製品仕様] <br>メーカー：SALONIA(サロニア)<br>型番：SL-011CW<br>本体サイズ：255×48×60cmm<br>内容物：本体、取扱説明書、外箱<br>※耐熱ポーチが欠品しております。<br><br>既存の高機能をそのままコンパクトサイズにサイズと重さがぐんと減ったのに、既存の高機能はそのままで普段使いにもぴったりです。<br><br>----<br>※商品画像に写っているものが全てとなります。<br>※弊社では保証を行っておりません。メーカー保証などにつきましては、メーカー様に直接お問い合わせください。<br>※保証書付属の場合においても、実際の保証可否について弊社では判断致しかねます。あらかじめご了承ください。<br>※プロダクトキー付属商品の場合、使用可否は確認しておりません。キーに使用ができないことが理由でのご返金にはご対応致しかねます。
価格：,1870
商品コード：,asian-funny-shop_nh0203074
JANコード：,4580383621383
商品URL,https://store.shopping.yahoo.co.jp/asian-funny-shop/nh0203074.html
"
"
商品名：,サロニア ミニストレートヘアアイロン SL010-BG ブランニューグリーン 専用耐熱ポーチ付 SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_f06t0612601a
JANコード：,4580383622984
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/f06t0612601a.html
"
"
商品名：,【動作確認済】【中古】サロニア セラミックカールアイロン 25mmバレル ホワイト SL008SW25
説明：,家電　サロニア セラミックカールアイロン 25mmバレル ホワイト SL008SW25 <br>型番 SL008SW25<br><br><br><br>サイズ(cm) 箱サイズ約W9.7×H42.2×D6.2 <br>重さ(kg) 0.320 <br>仕様 25mm <br>付属品 取説 <br><br>商品状態 Aランク <br><br>ヤマト運輸様宅急便(北海道・東北・沖縄は日本郵便様）にて発送させていただきます。<br>発送は80サイズです。送料は次のとおりです。80サイズ　北海道1750円　東北900円　関東・信越750円　北陸東海700円　関西・中四国650円　九州700円　沖縄1600円   <br>同梱は別途お見積もりになります。<br>商品の発送は当日正午までに決済確認ができましたら当日発送し指定の地域には翌日のお届けをさせていただきます。<br>●代金引換：手数料(商品代金)330円（１万円未満）440円（〜3万円）660円（〜10万円）1100円（〜30万円）<br>●銀行振込(振込先は、楽天銀行とゆうちょ銀行です)<br>●クレジット決済<br>弊社の商品は1点物が多く在庫限りの出品です。<br>この機会を逃さずお急ぎ、お求めくださいませ。
価格：,1980
商品コード：,recyclekaden_1-240001068454
JANコード：,4580383621321
商品URL,https://store.shopping.yahoo.co.jp/recyclekaden/1-240001068454.html
"
"
商品名：,サロニア ストレートヘアアイロン SL004-BG ブランニューグリーン 24mm 専用耐熱ポーチ付 SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_f08t0612600a
JANコード：,4580383622977
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/f08t0612600a.html
"
"
商品名：,サロニア ミニ セラミックカール ヘアアイロン SL011-BO ブランニューオレンジ 25mm 専用耐熱ポーチ付 SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_f08t0612605a
JANコード：,4580383622960
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/f08t0612605a.html
"
"
商品名：,サロニア ミニ セラミックカール ヘアアイロン SL-011CDP パープル ラプンツェル 25mm SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_d12t0612597a
JANコード：,4580383622496
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/d12t0612597a.html
"
"
商品名：,アイエヌイー/I-ne サロニア スタイリングミルク 120ml
説明：,
価格：,1980
商品コード：,koshinohonpo_ine024
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/koshinohonpo/ine024.html
"
"
商品名：,【中古】SALONIA サロニア ストレートアイロン SL-004S 海外対応 24mm ブラック
説明：,家電　SALONIA サロニア ストレートアイロン SL-004S 海外対応 24mm ブラック <br>型番 SL-004S<br>色 ブラック  <br>素材  <br>製造番号  <br>サイズ(cm) 箱サイズ約W34.0×H5.5×D11.0 <br>重さ(kg) 0.345 <br>仕様 プレート最高温度：120℃〜230℃ <br>付属品 取説、専用ポーチ <br><br>商品状態 Aランク <br><br>ヤマト運輸様宅急便(北海道・東北・沖縄は日本郵便様）にて発送させていただきます。<br>60サイズ　北海道1500円　東北750円　関東・信越600円　北陸東海550円　関西・中四国550円　九州550円　沖縄1350円   <br>同梱は別途お見積もりになります。<br>商品の発送は当日正午までに決済確認ができましたら当日発送し指定の地域には翌日のお届けをさせていただきます。<br>●代金引換：手数料(商品代金)330円（１万円未満）440円（〜3万円）660円（〜10万円）1100円（〜30万円）<br>●銀行振込(振込先は、楽天銀行とゆうちょ銀行です)<br>●クレジット決済
価格：,1980
商品コード：,recyclekaden_1-240001058454
JANコード：,4580383620058
商品URL,https://store.shopping.yahoo.co.jp/recyclekaden/1-240001058454.html
"
"
商品名：,【動作確認済】【中古】サロニア ストレートヘアアイロン プレート24mm ブラック SL-004S
説明：,家電　サロニア ストレートヘアアイロン プレート24mm ブラック SL-004S <br>型番 SL-004S<br>色 ブラック  <br>素材  <br>製造番号  <br>サイズ(cm) 箱サイズ約W33.8×H6.0×D8.5 <br>重さ(kg) 0.380 <br>仕様 マイナスイオン <br>付属品  <br><br>商品状態 中古（美品：Aランク） <br><br>ヤマト運輸様宅急便(北海道・東北・沖縄は日本郵便様）にて発送させていただきます。<br>   <br>同梱は別途お見積もりになります。<br>商品の発送は当日正午までに決済確認ができましたら当日発送し指定の地域には翌日のお届けをさせていただきます。<br>●代金引換：手数料(商品代金)330円（１万円未満）440円（〜3万円）660円（〜10万円）1100円（〜30万円）<br>●銀行振込(振込先は、楽天銀行とゆうちょ銀行です)<br>●クレジット決済<br>弊社の商品は1点物が多く在庫限りの出品です。<br>この機会を逃さずお急ぎ、お求めくださいませ。
価格：,1980
商品コード：,recyclekaden_1-240001067843
JANコード：,4580383620058
商品URL,https://store.shopping.yahoo.co.jp/recyclekaden/1-240001067843.html
"
"
商品名：,サロニア ミニ セラミックカール ヘアアイロン SL-011BG ブランニューグリーン 25mm 専用耐熱ポーチ付 SALONIA 新品 送料無料
説明：,
価格：,1300
商品コード：,aruyan55_d16t0612606a
JANコード：,4580383622991
商品URL,https://store.shopping.yahoo.co.jp/aruyan55/d16t0612606a.html
"
"
商品名：,△SALONIA サロニア ストレートヒートブラシ スリム SL-012BKS 中古並品
説明：,スマホ、タブレットからご覧の方は、下記の【商品詳細を見る】から詳細情報を必ずご確認下さい。<br><br>商品名：SALONIA サロニア ストレートヒートブラシ スリム SL-012BKS<br><br>商品管理番号：ER4-03-128<br><br>状態：ブラシの根本が凄く汚れています。発熱すると少し臭いがします<br><br>※詳しくは画像をご覧下さいませ。<br>※こちらの商品は消毒済みです。<br><br>動作：下記の「商品説明」にて記載しておりますので、必ずご確認お願い致します。<br><br>付属品：下記の「商品説明」にて記載しておりますので、必ずご確認お願い致します。
価格：,1650
商品コード：,re-style5151_er4-03-128
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/re-style5151/er4-03-128.html
"
"
商品名：,SALONIA サロニア ヘアアイロン USED美品 2WAY 32mm 220℃ ストレート カール SL-002AW 通電確認済 KR V8674
説明：,USED品ですが、全体的に綺麗な一品です。<br><br>サロニアの2WAYヘアアイロンです。<br><br>ワンタッチでストレートアイロンとカールアイロンの切り替えが可能。<br>安心のオートパワーオフ機能付きです。<br><br>※汚れが少々あります。（一部を画像にてご確認ください。）<br>※箱に汚れ、キズがあります。（一部を画像にてご確認ください。）<br><br>■付属品<br>取扱説明書<br><br>■返品について<br>※初期不良(到着後30日間)などのクレームには誠意を持って対応いたします。<br>※あくまでもUSED品という事をご理解の上、ご購入下さい。
価格：,1760
商品コード：,wit-yshop_r000000013825
JANコード：,
商品URL,https://store.shopping.yahoo.co.jp/wit-yshop/r000000013825.html
"
"
商品名：,【SALONIA サロニア トリートメント ミストドライヤー 専用セラム（専用美容液) [単品]】 ネコポス対象商品 送料無料 ミストドライヤー 保湿
説明：,「商品情報」「主な仕様」 【べたつかない】使いやすいサラサラのローションタイプ<br> 【easy &amp; speedy ケア】速乾サポート成分を配合?<br> 【カラーケア】健康的な髪の状態へ導く事により毛髪内部のカラー剤の流出を防ぎます。<br> 【スカルプケア】カルプケア成分（保湿成分）配合　グリチルリチン酸２K、マグワ根皮エキス、チャ葉エキス、ルイボスエキス<br> 【香り】ホワイトハーバルの香り（香料使用）
価格：,1980
商品コード：,solitude_3618-001296
JANコード：,4582521681747
商品URL,https://store.shopping.yahoo.co.jp/solitude/3618-001296.html
"
"
